State,Short Name,City,Zip,Latitude,Longitude,tax
Districrt of Columbia,DC,Washington,20221,38.89656224,-77.03963578,6
Districrt of Columbia,DC,Washington,20222,38.89529584,-77.03581985,6
Districrt of Columbia,DC,Washington,20223,38.87740481,-77.06874345,6
Districrt of Columbia,DC,Washington,20224,38.89341822,-77.02961007,6
Districrt of Columbia,DC,Washington,20226,38.89621766,-77.0719805,6
Districrt of Columbia,DC,Washington,20227,38.88445247,-77.03536397,6
Districrt of Columbia,DC,Washington,20228,38.88565797,-77.03415407,6
Districrt of Columbia,DC,Washington,20229,38.8916112,-77.03871879,6
Districrt of Columbia,DC,Washington,20230,38.89337967,-77.03539797,6
Districrt of Columbia,DC,Washington,20232,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20233,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20235,38.91442474,-77.06657298,6
Districrt of Columbia,DC,Washington,20237,38.88684462,-77.01924722,6
Districrt of Columbia,DC,Washington,20238,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20239,38.89649747,-77.02793982,6
Districrt of Columbia,DC,Washington,20240,38.89376057,-77.04590982,6
Districrt of Columbia,DC,Washington,20241,38.89613029,-77.07207578,6
Districrt of Columbia,DC,Washington,20242,38.89362856,-77.05538905,6
Districrt of Columbia,DC,Washington,20244,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20245,38.89297142,-77.04679747,6
Districrt of Columbia,DC,Washington,20250,38.88677532,-77.03261652,6
Districrt of Columbia,DC,Washington,20251,38.88527892,-77.02757232,6
Districrt of Columbia,DC,Washington,20252,38.89363867,-77.17938485,6
Districrt of Columbia,DC,Washington,20254,38.88295832,-77.02147777,6
Districrt of Columbia,DC,Washington,20260,38.90127054,-77.03351243,6
Districrt of Columbia,DC,Washington,20261,38.88377562,-77.02904837,6
Districrt of Columbia,DC,Washington,20262,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20265,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20266,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20268,38.90206137,-77.02816437,6
Districrt of Columbia,DC,Washington,20270,38.89826184,-77.06235298,6
Districrt of Columbia,DC,Washington,20277,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20289,38.88415114,-77.04654958,6
Districrt of Columbia,DC,Washington,20299,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20301,38.87100624,-77.07656898,6
Districrt of Columbia,DC,Washington,20303,38.87512149,-77.00598791,6
Districrt of Columbia,DC,Washington,20306,38.97248974,-77.05689638,6
Districrt of Columbia,DC,Washington,20307,38.89363867,-77.17938485,6
Districrt of Columbia,DC,Washington,20310,38.87100794,-77.07656508,6
Districrt of Columbia,DC,Washington,20314,38.89860722,-77.01910662,6
Districrt of Columbia,DC,Washington,20317,38.94221272,-77.01357662,6
Districrt of Columbia,DC,Washington,20318,38.87100854,-77.07656948,6
Districrt of Columbia,DC,Washington,20319,38.87528105,-77.02607914,6
Districrt of Columbia,DC,Washington,20330,38.87100634,-77.07656718,6
Districrt of Columbia,DC,Washington,20340,38.88684256,-77.0356935,6
Districrt of Columbia,DC,Washington,20350,38.87100474,-77.07656988,6
Districrt of Columbia,DC,Washington,20355,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20370,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20372,38.89499797,-77.05451912,6
Districrt of Columbia,DC,Washington,20375,38.82423305,-77.03272844,6
Districrt of Columbia,DC,Washington,20380,38.87100814,-77.07656858,6
Districrt of Columbia,DC,Washington,20389,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20390,38.88028497,-76.99694612,6
Districrt of Columbia,DC,Washington,20392,38.92157054,-77.0720568,6
Districrt of Columbia,DC,Washington,20393,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20394,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20395,38.85999769,-76.99059958,6
Districrt of Columbia,DC,Washington,20401,38.89989467,-77.01242427,6
Districrt of Columbia,DC,Washington,20402,38.89992677,-77.01266102,6
Districrt of Columbia,DC,Washington,20403,38.89970752,-77.01228352,6
Districrt of Columbia,DC,Washington,20404,38.89993162,-77.01230557,6
Districrt of Columbia,DC,Washington,20405,38.89667342,-77.04516077,6
Districrt of Columbia,DC,Washington,20406,38.91414459,-77.06404818,6
Districrt of Columbia,DC,Washington,20407,38.88539612,-77.02504157,6
Districrt of Columbia,DC,Washington,20408,38.89298502,-77.02551527,6
Districrt of Columbia,DC,Washington,20409,38.89363867,-77.17938485,6
Districrt of Columbia,DC,Washington,20410,38.88383337,-77.02525052,6
Districrt of Columbia,DC,Washington,20411,38.88346432,-77.02539827,6
Districrt of Columbia,DC,Washington,20412,38.88367692,-77.02536737,6
Districrt of Columbia,DC,Washington,20413,38.88402269,-77.04257488,6
Districrt of Columbia,DC,Washington,20414,38.88402269,-77.04257488,6
Districrt of Columbia,DC,Washington,20415,38.89447882,-77.04692047,6
Districrt of Columbia,DC,Washington,20416,38.88460447,-77.01844312,6
Districrt of Columbia,DC,Washington,20417,38.90682399,-77.02651618,6
Districrt of Columbia,DC,Washington,20418,38.89280842,-77.05034137,6
Districrt of Columbia,DC,Washington,20419,38.90600597,-77.03992237,6
Districrt of Columbia,DC,Washington,20420,38.90079637,-77.03793297,6
Districrt of Columbia,DC,Washington,20421,38.90127824,-77.06058818,6
Districrt of Columbia,DC,Washington,20422,38.92884429,-77.0147078,6
Districrt of Columbia,DC,Washington,20423,38.88375387,-77.01974452,6
Districrt of Columbia,DC,Washington,20424,38.90246734,-77.05260038,6
Districrt of Columbia,DC,Washington,20425,38.89808862,-77.02714727,6
Districrt of Columbia,DC,Washington,20426,38.90154482,-77.00995472,6
Districrt of Columbia,DC,Washington,20427,38.90216637,-77.04957852,6
Districrt of Columbia,DC,Washington,20428,38.91449774,-77.06672058,6
Districrt of Columbia,DC,Washington,20429,38.89703732,-77.04256127,6
Districrt of Columbia,DC,Washington,20431,38.89896107,-77.04677467,6
Districrt of Columbia,DC,Washington,20433,38.90040049,-77.0504104,6
Districrt of Columbia,DC,Washington,20434,38.90024019,-77.05997568,6
Districrt of Columbia,DC,Washington,20435,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20436,38.88296692,-77.02122452,6
Districrt of Columbia,DC,Washington,20437,38.89799234,-77.0544157,6
Districrt of Columbia,DC,Washington,20439,38.89928517,-77.03729817,6
Districrt of Columbia,DC,Washington,20440,38.90650502,-77.05306952,6
Districrt of Columbia,DC,Washington,20441,38.92349132,-77.03967692,6
Districrt of Columbia,DC,Washington,20442,38.89586552,-77.02103232,6
Districrt of Columbia,DC,Washington,20444,38.89824622,-77.01219402,6
Districrt of Columbia,DC,Washington,20447,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20451,38.89484782,-77.04984322,6
Districrt of Columbia,DC,Washington,20453,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20456,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20460,38.89364977,-77.03158877,6
Districrt of Columbia,DC,Washington,20463,38.89648782,-77.02809972,6
Districrt of Columbia,DC,Washington,20468,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20469,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20470,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20472,38.88450367,-77.02049842,6
Districrt of Columbia,DC,Washington,20500,38.89756972,-77.03912262,6
Districrt of Columbia,DC,Washington,20501,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20502,38.89768842,-77.03960837,6
Districrt of Columbia,DC,Washington,20503,38.89941612,-77.04112797,6
Districrt of Columbia,DC,Washington,20504,38.89868979,-77.05932298,6
Districrt of Columbia,DC,Washington,20505,38.89705147,-77.04335482,6
Districrt of Columbia,DC,Washington,20506,38.89966697,-77.04149847,6
Districrt of Columbia,DC,Washington,20507,38.90399367,-77.04468812,6
Districrt of Columbia,DC,Washington,20508,38.89765937,-77.04275152,6
Districrt of Columbia,DC,Washington,20509,38.87455799,-77.04639538,6
Districrt of Columbia,DC,Washington,20510,38.89257749,-77.0118325,6
Districrt of Columbia,DC,Washington,20511,38.97999754,-77.07059958,6
Districrt of Columbia,DC,Washington,20515,38.88672459,-77.0151793,6
Districrt of Columbia,DC,Washington,20520,38.89443507,-77.05098317,6
Districrt of Columbia,DC,Washington,20521,38.89398712,-77.04984717,6
Districrt of Columbia,DC,Washington,20522,38.89441817,-77.05064557,6
Districrt of Columbia,DC,Washington,20523,38.89447402,-77.05021242,6
Districrt of Columbia,DC,Washington,20524,38.90431347,-77.04568922,6
Districrt of Columbia,DC,Washington,20525,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20526,38.90405822,-77.04708277,6
Districrt of Columbia,DC,Washington,20527,38.90037522,-77.03031722,6
Districrt of Columbia,DC,Washington,20528,38.93908154,-77.0876107,6
Districrt of Columbia,DC,Washington,20529,38.89870382,-77.01537487,6
Districrt of Columbia,DC,Washington,20530,38.8965428,-77.03552859,6
Districrt of Columbia,DC,Washington,20531,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20532,38.89363867,-77.17938485,0
Districrt of Columbia,DC,Washington,20533,38.90192797,-77.03537192,6
Districrt of Columbia,DC,Washington,20534,38.89451872,-77.01518317,6
Districrt of Columbia,DC,Washington,20535,38.89616995,-77.03075164,6
Districrt of Columbia,DC,Washington,20536,38.90113162,-77.02579907,6
Districrt of Columbia,DC,Washington,20537,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20539,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20540,38.88683382,-77.00729092,6
Districrt of Columbia,DC,Washington,20541,38.88755834,-77.02641948,6
Districrt of Columbia,DC,Washington,20542,38.94134382,-77.03106487,6
Districrt of Columbia,DC,Washington,20543,38.89091087,-77.00729612,6
Districrt of Columbia,DC,Washington,20544,38.89678697,-77.00671967,6
Districrt of Columbia,DC,Washington,20546,38.88292792,-77.01884622,6
Districrt of Columbia,DC,Washington,20547,38.88564797,-77.02030057,6
Districrt of Columbia,DC,Washington,20548,38.89906932,-77.02012772,6
Districrt of Columbia,DC,Washington,20549,38.89774572,-77.00681157,6
Districrt of Columbia,DC,Washington,20551,38.89281327,-77.04837612,6
Districrt of Columbia,DC,Washington,20552,38.89813492,-77.04236412,6
Districrt of Columbia,DC,Washington,20553,38.88688132,-77.02603337,6
Districrt of Columbia,DC,Washington,20554,38.88349707,-77.03113087,6
Districrt of Columbia,DC,Washington,20555,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20557,38.88642152,-77.00798322,6
Districrt of Columbia,DC,Washington,20558,38.89363867,-77.17938485,0
Districrt of Columbia,DC,Washington,20559,38.88630602,-77.00655842,6
Districrt of Columbia,DC,Washington,20560,38.89372239,-77.03383275,6
Districrt of Columbia,DC,Washington,20565,38.89147349,-77.02369665,6
Districrt of Columbia,DC,Washington,20566,38.89549049,-77.05655171,6
Districrt of Columbia,DC,Washington,20570,38.90332912,-77.03403732,6
Districrt of Columbia,DC,Washington,20571,38.90078242,-77.03701987,6
Districrt of Columbia,DC,Washington,20572,38.90294812,-77.03338137,6
Districrt of Columbia,DC,Washington,20573,38.90039787,-77.01202292,6
Districrt of Columbia,DC,Washington,20575,38.89915344,-77.05861438,6
Districrt of Columbia,DC,Washington,20576,38.89836674,-77.05082328,6
Districrt of Columbia,DC,Washington,20577,38.89941532,-77.03315512,6
Districrt of Columbia,DC,Washington,20578,38.89999764,-77.06059958,6
Districrt of Columbia,DC,Washington,20579,38.89484764,-77.04056258,6
Districrt of Columbia,DC,Washington,20580,38.89269242,-77.02348822,6
Districrt of Columbia,DC,Washington,20581,38.90476877,-77.04846677,6
Districrt of Columbia,DC,Washington,20585,38.88621267,-77.02850787,6
Districrt of Columbia,DC,Washington,20586,38.91999769,-77.01059958,6
Districrt of Columbia,DC,Washington,20590,38.87587692,-77.00555077,6
Districrt of Columbia,DC,Washington,20591,38.88695307,-77.02554717,6
Districrt of Columbia,DC,Washington,20593,38.85576739,-77.0079612,6
Districrt of Columbia,DC,Washington,20594,38.88688247,-77.02577952,6
Districrt of Columbia,DC,Washington,20597,38.88695242,-77.02349462,6
Districrt of Columbia,DC,Washington,20599,38.88609474,-77.03654578,6
Texas,TX,Austin,73301,30.22205252,-97.75030832,8.25
Texas,TX,Austin,73344,30.17999794,-97.75059961,8.25
Texas,TX,Austin,78681,30.51577013,-97.80633283,8.25
Texas,TX,Austin,78701,30.2764035,-97.7919721,8.25
Texas,TX,Austin,78702,30.265392,-97.7555757,8.25
Texas,TX,Austin,78703,30.29709265,-97.80780715,8.25
Texas,TX,Austin,78704,30.24156255,-97.80986975,8.25
Texas,TX,Austin,78705,30.29754639,-97.75762751,8.25
Texas,TX,Austin,78708,30.39116518,-97.72571611,8.25
Texas,TX,Austin,78709,30.22999794,-97.87059961,8.25
Texas,TX,Austin,78710,30.33654834,-97.68566806,8.25
Texas,TX,Austin,78711,30.27812797,-97.74090137,8.25
Texas,TX,Austin,78712,30.28584055,-97.74490519,8.25
Texas,TX,Austin,78713,30.27999789,-97.76059961,8.25
Texas,TX,Austin,78714,30.29744879,-97.78761681,8.25
Texas,TX,Austin,78715,30.20999789,-97.82059961,8.25
Texas,TX,Austin,78716,30.27309519,-97.81918161,8.25
Texas,TX,Austin,78717,30.49370954,-97.84340728,8.25
Texas,TX,Austin,78718,30.39116518,-97.72571611,8.25
Texas,TX,Austin,78719,30.14510187,-97.75048735,8.25
Texas,TX,Austin,78720,30.42331898,-97.77688401,8.25
Texas,TX,Austin,78721,30.266055,-97.7211971,8.25
Texas,TX,Austin,78722,30.29248839,-97.73490756,8.25
Texas,TX,Austin,78723,30.30429105,-97.7278247,8.25
Texas,TX,Austin,78724,30.28861909,-97.69942834,8.25
Texas,TX,Austin,78725,30.24563022,-97.69559939,8.25
Texas,TX,Austin,78726,30.42903253,-97.88697065,8.25
Texas,TX,Austin,78727,30.42916212,-97.80321979,8.25
Texas,TX,Austin,78728,30.45247098,-97.73708765,8.25
Texas,TX,Austin,78729,30.46186261,-97.83296923,8.25
Texas,TX,Austin,78730,30.36498261,-97.91651324,8.25
Texas,TX,Austin,78731,30.34778654,-97.81146055,8.25
Texas,TX,Austin,78732,30.37719975,-97.98377879,8.25
Texas,TX,Austin,78733,30.31314768,-97.95826069,8.25
Texas,TX,Austin,78734,30.3833882,-98.03810039,8.25
Texas,TX,Austin,78735,30.2691812,-97.94445869,8.25
Texas,TX,Austin,78736,30.25483929,-98.11792343,8.25
Texas,TX,Austin,78737,30.1775092,-98.0453218,8.25
Texas,TX,Austin,78738,30.31182725,-98.2313424,8.25
Texas,TX,Austin,78739,30.17627206,-97.93328515,8.25
Texas,TX,Austin,78741,30.23190311,-97.7567467,8.25
Texas,TX,Austin,78742,30.24152805,-97.6992932,8.25
Texas,TX,Austin,78744,30.1832508,-97.8252328,8.25
Texas,TX,Austin,78745,30.20054719,-97.88184739,8.25
Texas,TX,Austin,78746,30.28826214,-97.89580779,8.25
Texas,TX,Austin,78747,30.12012983,-97.82412985,8.25
Texas,TX,Austin,78748,30.15922151,-97.91069885,8.25
Texas,TX,Austin,78749,30.20693601,-97.9022502,8.25
Texas,TX,Austin,78750,30.31308322,-97.96123292,8.25
Texas,TX,Austin,78751,30.31012194,-97.74294851,8.25
Texas,TX,Austin,78752,30.2684236,-97.80425184,8.25
Texas,TX,Austin,78753,30.38855264,-97.75625579,8.25
Texas,TX,Austin,78754,30.36515411,-97.72478864,8.25
Texas,TX,Austin,78755,30.35370719,-97.77431801,8.25
Texas,TX,Austin,78756,30.32072339,-97.75864196,8.25
Texas,TX,Austin,78757,30.35466854,-97.77528515,8.25
Texas,TX,Austin,78758,30.38386304,-97.74844205,8.25
Texas,TX,Austin,78759,30.39898814,-97.84088329,8.25
Texas,TX,Austin,78760,30.21402389,-97.75486071,8.25
Texas,TX,Austin,78761,30.33345734,-97.71946861,8.25
Texas,TX,Austin,78762,30.26164064,-97.74279921,8.25
Texas,TX,Austin,78763,30.29999794,-97.79059961,8.25
Texas,TX,Austin,78764,30.26999789,-97.76059961,8.25
Texas,TX,Austin,78765,30.30405044,-97.76435221,8.25
Texas,TX,Austin,78766,30.35392974,-97.75665521,8.25
Texas,TX,Austin,78767,30.26941534,-97.76029361,8.25
Texas,TX,Austin,78768,30.26999789,-97.76059961,8.25
Texas,TX,Austin,78772,30.21869635,-97.75296436,8.25
Texas,TX,Austin,78773,30.32999789,-97.72059961,8.25
Texas,TX,Austin,78774,30.27867454,-97.75928311,8.25
Texas,TX,Austin,78778,30.27689734,-97.76003851,8.25
Texas,TX,Austin,78779,30.31611814,-97.77557621,8.25
Texas,TX,Austin,78780,30.29570088,-98.06262231,0
Texas,TX,Austin,78781,30.29570088,-98.06262231,0
Texas,TX,Austin,78783,30.26999789,-97.76059961,8.25
Texas,TX,Austin,78785,30.29570088,-98.06262231,0
Texas,TX,Austin,78786,30.29570088,-98.06262231,0
Texas,TX,Austin,78788,30.29570088,-98.06262231,0
Texas,TX,Austin,78789,30.29570088,-98.06262231,0
Texas,TX,Austin,78798,30.29570088,-98.06262231,0
Texas,TX,Austin,78799,30.26999789,-97.76059961,8.25
Massachusetts,MA,Boston,2108,42.35796249,-71.07464668,6.25
Massachusetts,MA,Boston,2109,42.34986345,-71.18302662,6.25
Massachusetts,MA,Boston,2110,42.3011194,-71.17298277,6.25
Massachusetts,MA,Boston,2111,42.35103559,-71.07102978,6.25
Massachusetts,MA,Boston,2112,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2113,42.36429248,-71.0599573,6.25
Massachusetts,MA,Boston,2114,42.36363171,-71.08910262,6.25
Massachusetts,MA,Boston,2115,42.34310011,-71.11738607,6.25
Massachusetts,MA,Boston,2116,42.33700963,-71.12337211,6.25
Massachusetts,MA,Boston,2117,42.34798646,-71.09381607,6.25
Massachusetts,MA,Boston,2118,42.33705901,-71.09424207,6.25
Massachusetts,MA,Boston,2119,42.31741353,-71.14335356,6.25
Massachusetts,MA,Boston,2123,42.35049331,-71.12983387,6.25
Massachusetts,MA,Boston,2127,42.33524643,-71.07611701,6.25
Massachusetts,MA,Boston,2128,42.3725079,-71.10412631,6.25
Massachusetts,MA,Boston,2133,42.35854932,-71.06626992,6.25
Massachusetts,MA,Boston,2134,42.36019651,-71.14782857,6.25
Massachusetts,MA,Boston,2163,42.36654653,-71.1260563,6.25
Massachusetts,MA,Boston,2196,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2199,42.30805618,-71.14090341,6.25
Massachusetts,MA,Boston,2201,42.35822797,-71.06112692,6.25
Massachusetts,MA,Boston,2203,42.36069302,-71.06153752,6.25
Massachusetts,MA,Boston,2204,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2205,42.34890763,-71.06199185,6.25
Massachusetts,MA,Boston,2206,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2207,42.31389344,-71.29966678,0
Massachusetts,MA,Boston,2210,42.33485495,-71.13787467,6.25
Massachusetts,MA,Boston,2211,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2212,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2215,42.34326598,-71.14862206,6.25
Massachusetts,MA,Boston,2216,42.31389344,-71.29966678,0
Massachusetts,MA,Boston,2217,42.35076761,-71.09077797,6.25
Massachusetts,MA,Boston,2222,42.36371701,-71.08317767,6.25
Massachusetts,MA,Boston,2241,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2266,42.35999761,-71.08059957,0
Massachusetts,MA,Boston,2283,42.34999761,-71.08059957,6.25
Massachusetts,MA,Boston,2284,42.34999761,-71.08059957,6.25
Massachusetts,MA,Boston,2293,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2295,42.31389344,-71.29966678,0
Massachusetts,MA,Boston,2297,42.35999761,-71.08059957,6.25
Massachusetts,MA,Boston,2298,42.33999761,-71.07059957,6.25
North Carolina,NC,Charlotte,28201,35.22941166,-80.94533419,7.25
North Carolina,NC,Charlotte,28202,35.22748721,-80.86531819,7.25
North Carolina,NC,Charlotte,28203,35.20806247,-80.89825905,7.25
North Carolina,NC,Charlotte,28204,35.21482621,-80.84701209,7.25
North Carolina,NC,Charlotte,28205,35.21665263,-80.86764958,7.25
North Carolina,NC,Charlotte,28206,35.25218997,-80.86208515,7.25
North Carolina,NC,Charlotte,28207,35.19566581,-80.84686104,7.25
North Carolina,NC,Charlotte,28208,35.23587163,-80.99256052,7.25
North Carolina,NC,Charlotte,28209,35.17572987,-80.89552705,7.25
North Carolina,NC,Charlotte,28210,35.14870311,-80.95616308,7.25
North Carolina,NC,Charlotte,28211,35.17298405,-80.87449458,7.25
North Carolina,NC,Charlotte,28212,35.18618502,-80.78734055,7.25
North Carolina,NC,Charlotte,28213,35.29433161,-80.81649257,7.25
North Carolina,NC,Charlotte,28214,35.27999551,-81.03736762,7.25
North Carolina,NC,Charlotte,28215,35.25410027,-80.86366053,7.25
North Carolina,NC,Charlotte,28216,35.30137695,-80.98135817,7.25
North Carolina,NC,Charlotte,28217,35.17209584,-81.02871854,7.25
North Carolina,NC,Charlotte,28218,35.21526586,-80.80139269,7.25
North Carolina,NC,Charlotte,28219,35.20899676,-80.96005369,7.25
North Carolina,NC,Charlotte,28220,35.17581996,-80.87156649,7.25
North Carolina,NC,Charlotte,28221,35.33434585,-80.81122689,7.25
North Carolina,NC,Charlotte,28222,35.19095176,-80.81741739,7.25
North Carolina,NC,Charlotte,28223,35.30548444,-80.73836136,7.25
North Carolina,NC,Charlotte,28224,35.14999776,-80.90059959,7.25
North Carolina,NC,Charlotte,28226,35.10733912,-80.90879118,7.25
North Carolina,NC,Charlotte,28227,35.18630532,-80.81527754,7.25
North Carolina,NC,Charlotte,28228,35.23528451,-80.92588874,7.25
North Carolina,NC,Charlotte,28229,35.20285206,-80.75518529,7.25
North Carolina,NC,Charlotte,28230,35.21999771,-80.85059959,7.25
North Carolina,NC,Charlotte,28231,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28232,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28233,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28234,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28235,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28236,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28237,35.22195316,-80.85347199,7.25
North Carolina,NC,Charlotte,28241,35.11217361,-80.95220939,7.25
North Carolina,NC,Charlotte,28242,35.22569976,-80.86835389,7.25
North Carolina,NC,Charlotte,28243,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28244,35.22459932,-80.84567187,7.25
North Carolina,NC,Charlotte,28246,35.22725866,-80.86366779,7.25
North Carolina,NC,Charlotte,28247,35.09192796,-80.86486599,7.25
North Carolina,NC,Charlotte,28250,35.20488674,-81.15180941,0
North Carolina,NC,Charlotte,28253,35.32559315,-80.80394869,7.25
North Carolina,NC,Charlotte,28255,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28256,35.27945295,-80.78639289,7.25
North Carolina,NC,Charlotte,28258,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28260,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28262,35.32808355,-80.82958057,7.25
North Carolina,NC,Charlotte,28263,35.20999776,-80.71059959,7.25
North Carolina,NC,Charlotte,28266,35.20899676,-80.96005369,7.25
North Carolina,NC,Charlotte,28269,35.34026444,-80.87685262,7.25
North Carolina,NC,Charlotte,28270,35.10880407,-80.84400058,7.25
North Carolina,NC,Charlotte,28271,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28272,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28273,35.12333867,-81.01635703,7.25
North Carolina,NC,Charlotte,28274,35.18928329,-80.83914986,7.25
North Carolina,NC,Charlotte,28275,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28277,35.05180209,-80.89642108,7.25
North Carolina,NC,Charlotte,28278,35.13422661,-81.08869553,7.25
North Carolina,NC,Charlotte,28280,35.22633442,-80.84566497,7.25
North Carolina,NC,Charlotte,28281,35.22649247,-80.84787992,7.25
North Carolina,NC,Charlotte,28282,35.22481352,-80.84786637,7.25
North Carolina,NC,Charlotte,28284,35.22727252,-80.84676987,7.25
North Carolina,NC,Charlotte,28285,35.22499747,-80.85004092,7.25
North Carolina,NC,Charlotte,28287,35.15000326,-80.86062099,7.25
North Carolina,NC,Charlotte,28288,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28289,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28290,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28296,35.22999766,-80.86059959,7.25
North Carolina,NC,Charlotte,28297,35.32273865,-80.92245139,7.25
North Carolina,NC,Charlotte,28299,35.21886326,-80.83148839,7.25
ILLINOIS,IL,Chicago,60290,41.8332393,-88.06152172,0
ILLINOIS,IL,Chicago,60601,41.88167806,-87.64025902,10.25
ILLINOIS,IL,Chicago,60602,41.88261999,-87.63843473,10.25
ILLINOIS,IL,Chicago,60603,41.88170394,-87.63581168,10.25
ILLINOIS,IL,Chicago,60604,41.87783404,-87.63747168,10.25
ILLINOIS,IL,Chicago,60605,41.86551166,-87.63955557,10.25
ILLINOIS,IL,Chicago,60606,41.88291604,-87.64711973,10.25
ILLINOIS,IL,Chicago,60607,41.87471761,-87.67121737,10.25
ILLINOIS,IL,Chicago,60608,41.84980204,-87.71366011,10.25
ILLINOIS,IL,Chicago,60609,41.81321219,-87.69716202,10.25
ILLINOIS,IL,Chicago,60610,41.90239806,-87.65161247,10.25
ILLINOIS,IL,Chicago,60611,41.89592466,-87.63298847,10.25
ILLINOIS,IL,Chicago,60612,41.87922214,-87.73036356,10.25
ILLINOIS,IL,Chicago,60613,41.95787114,-87.69453596,10.25
ILLINOIS,IL,Chicago,60614,41.92318454,-87.68714651,10.25
ILLINOIS,IL,Chicago,60615,41.8444351,-87.82136716,10.25
ILLINOIS,IL,Chicago,60616,41.84253664,-87.66329501,10.25
ILLINOIS,IL,Chicago,60617,41.71519854,-87.60217502,10.25
ILLINOIS,IL,Chicago,60618,41.94748714,-87.74310451,10.25
ILLINOIS,IL,Chicago,60619,41.74488104,-87.64664207,10.25
ILLINOIS,IL,Chicago,60620,41.73976064,-87.69697747,10.25
ILLINOIS,IL,Chicago,60621,41.77539666,-87.66034707,10.25
ILLINOIS,IL,Chicago,60622,41.90413919,-87.72762811,10.25
ILLINOIS,IL,Chicago,60623,41.84474254,-87.75849601,10.25
ILLINOIS,IL,Chicago,60624,41.88053266,-87.74402847,10.25
ILLINOIS,IL,Chicago,60625,41.97204009,-87.74426151,10.25
ILLINOIS,IL,Chicago,60626,42.01067301,-87.68652297,10.25
ILLINOIS,IL,Chicago,60628,41.68882099,-87.65991707,10.25
ILLINOIS,IL,Chicago,60629,41.80356561,-87.76312825,10.25
ILLINOIS,IL,Chicago,60630,41.97281398,-87.79465001,10.25
ILLINOIS,IL,Chicago,60631,41.99947908,-87.86294651,10.25
ILLINOIS,IL,Chicago,60632,41.81348514,-87.75507192,10.25
ILLINOIS,IL,Chicago,60633,41.73852365,-87.74183819,10.25
ILLINOIS,IL,Chicago,60634,41.94592249,-87.89260679,10.25
ILLINOIS,IL,Chicago,60636,41.77602961,-87.68981857,10.25
ILLINOIS,IL,Chicago,60637,41.82649316,-87.82957267,10.25
ILLINOIS,IL,Chicago,60638,41.78616023,-87.87956418,10.25
